Token,BIO_Tag
Nomor,O
22,O
tanggal,O
12,O
Desember,O
2013,O
yang,O
dibuat,O
di,O
Notaris,O
KETUT,O
NELI,O
ASIH,O
SH,O
Notaris,O
di,O
Kabupaten,O
Badung,O
yang,O
beralamat,O
di,O
Jalan,O
Nakula,O
Nomor,O
8,O
Legian,O
KajaKuta,O
Badung,O
1,O
satu,O
buah,O
fotokopi,O
salinan,O
Akta,O
Pelepasan,O
Hak,O
Nomor,O
25,O
tanggal,O
13,O
Desember,O
2013,O
yang,O
dibuat,O
di,O
Notaris,O
KETUT,O
NELI,O
ASIH,O
SH,O
Notaris,O
di,O
Kabupaten,O
Badung,O
yang,O
beralamat,O
di,O
Jalan,O
Nakula,O
Nomor,O
8,O
Legian,O
KajaKuta,O
Badung,O
berikut,O
fotokopi,O
salinan,O
minuta,O
Akta,O
Pelepasan,O
Hak,O
Nomor,O
25,O
tanggal,O
13,O
Desember,O
2013,O
yang,O
dibuat,O
di,O
Notaris,O
KETUT,O
NELI,O
ASIH,O
SH,O
Notaris,O
di,O
Kabupaten,O
Badung,O
yang,O
beralamat,O
di,O
Jalan,O
Nakula,O
Nomor,O
8,O
Legian,O
KajaKuta,O
Badung,O
1,O
satu,O
buah,O
fotokopi,O
salinan,O
Akta,O
Pembatalan,O
Nomor,O
48,O
tanggal,O
20,O
Desember,O
2013,O
yang,O
dibuat,O
di,O
Notaris,O
KETUT,O
NELI,O
ASIH,O
SH,O
Notaris,O
di,O
Kabupaten,O
Badung,O
yang,O
beralamat,O
di,O
Jalan,O
Nakula,O
Nomor,O
8,O
Legian,O
KajaKuta,O
Badung,O
berikut,O
dengan,O
salinan,O
minuta,O
Pembatalan,O
Nomor,O
48,O
tanggal,O
20,O
Desember,O
2013,O
yang,O
dibuat,O
di,O
Notaris,O
KETUT,O
NELI,O
ASIH,O
SH,O
Notaris,O
di,O
Kabupaten,O
Badung,O
yang,O
beralamat,O
di,O
Jalan,O
Nakula,O
Nomor,O
8,O
Legian,O
KajaKuta,O
Badung,O
1,O
satu,O
buah,O
fotokopi,O
salinan,O
Akta,O
Pembatalan,O
Nomor,O
49,O
tanggal,O
20,O
Desember,O
2013,O
yang,O
dibuat,O
di,O
Notaris,O
KETUT,O
NELI,O
ASIH,O
SH,O
Notaris,O
di,O
Kabupaten,O
Badung,O
yang,O
beralamat,O
di,O
Jalan,O
Nakula,O
Nomor,O
8,O
Legian,O
KajaKuta,O
Badung,O
berikut,O
fotokopi,O
salinan,O
minuta,O
Akta,O
Pembatalan,O
Nomor,O
49,O
tanggal,O
20,O
Desember,O
2013,O
yang,O
dibuat,O
42,O
43,O
44,O
45,O
46,O
47,O
di,O
Notaris,O
KETUT,O
NELI,O
ASIH,O
SH,O
Notaris,O
di,O
Kabupaten,O
Badung,O
yang,O
beralamat,O
di,O
Jalan,O
Nakula,O
Nomor,O
8,O
Legian,O
KajaKuta,O
Badung,O
1,O
satu,O
buah,O
fotokopi,O
salinan,O
Pelepasan,O
Hak,O
Atas,O
Tanah,O
Nomor,O
50,O
tanggal,O
20,O
Desember,O
2013,O
yang,O
dibuat,O
di,O
Notaris,O
KETUT,O
NELI,O
ASIH,O
SH,O
Notaris,O
di,O
Kabupaten,O
Badung,O
yang,O
beralamat,O
di,O
Jalan,O
Nakula,O
Nomor,O
8,O
Legian,O
KajaKuta,O
Badung,O
berikut,O
fotokopi,O
salinan,O
minuta,O
Pelepasan,O
Hak,O
Atas,O
Tanah,O
Nomor,O
50,O
tanggal,O
20,O
Desember,O
2013,O
yang,O
dibuat,O
di,O
Notaris,O
KETUT,O
NELI,O
ASIH,O
SH,O
Notaris,O
di,O
Kabupaten,O
Badung,O
yang,O
beralamat,O
di,O
Jalan,O
Nakula,O
Nomor,O
8,O
Legian,O
KajaKuta,O
Badung,O
1,O
satu,O
buah,O
fotokopi,O
salinan,O
Pelepasan,O
Hak,O
Atas,O
Tanah,O
Nomor,O
51,O
tanggal,O
20,O
Desember,O
2013,O
yang,O
dibuat,O
di,O
Notaris,O
KETUT,O
NELI,O
ASIH,O
SH,O
Notaris,O
di,O
Kabupaten,O
Badung,O
yang,O
beralamat,O
di,O
Jalan,O
Nakula,O
Nomor,O
8,O
Legian,O
KajaKuta,O
Badung,O
berikut,O
fotokopi,O
salinan,O
Pelepasan,O
Hak,O
Atas,O
Tanah,O
Nomor,O
51,O
tanggal,O
20,O
Desember,O
2013,O
yang,O
dibuat,O
di,O
Notaris,O
KETUT,O
NELI,O
ASIH,O
SH,O
Notaris,O
di,O
Kabupaten,O
Badung,O
yang,O
beralamat,O
di,O
Jalan,O
Nakula,O
Nomor,O
8,O
Legian,O
KajaKuta,O
Badung,O
1,O
satu,O
lembar,O
fotokopi,O
Tanda,O
Terima,O
dari,O
KETUT,O
SUDIKERTA,O
Nomor,O
261PPATBdgX12013,O
tanggal,O
6,O
November,O
2013,O
1,O
satu,O
lembar,O
fotokopi,O
Surat,O
Keterangan,O
Pendaftaran,O
Tanah,O
Nomor,O
3762013,O
tanggal,O
20,O
Desember,O
2013,O
1,O
satu,O
lembar,O
fotokopi,O
Surat,O
Setoran,O
Pajak,O
SSP,O
WP,O
atas,O
nama,O
PURU,O
LUHURJURIT,O
ULUWATU,O
PECATU,O
dengan,O
alamat,O
WP,O
Dusun,O
Tengah,O
Desa,O
Pecatu,O
Kecamatan,O
Kuta,O
Selatan,O
Badung,O
dengan,O
jumlah,O
pembayaran,O
Rp193250000000,B-MONEY
satu,B-MONEY
miliar,I-MONEY
sembilan,I-MONEY
ratus,I-MONEY
tiga,I-MONEY
puluh,I-MONEY
dua,I-MONEY
juta,I-MONEY
lima,I-MONEY
ratus,I-MONEY
ribu,I-MONEY
rupiah,I-MONEY
berikut,O
dengan,O
1,O
satu,O
lembar,O
fotokopi,O
cek,O
Nomor,O
DB,O
162771,O
tanggal,O
29,O
Januari,O
2013,O
dan,O
1,O
satu,O
lembar,O
fotokopi,O
rekening,O
koran,O
atas,O
nama,O
KETUT,O
NELI,O
ASIH,O
dengan,O
Nomor,O
Rekening,O
6130613631,O
1,O
satu,O
lembar,O
fotokopi,O
Surat,O
Keterangan,O
Pajak,O
Daerah,O
Bea,O
Perolehan,O
Hak,O
Atas,O
Tanah,O
dan,O
Bangunan,O
atas,O
nama,O
wajib,O
pajak,O
PT,O
48,O
49,O
50,O
51,O
52,O
MARINDO,O
GEMILANG,O
NPWP,O
033213596613000,O
tanggal,O
6,O
Januari,O
2014,O
1,O
satu,O
lembar,O
kliping,O
koran,O
Harian,O
Bhirawa,O
halaman,O
10,O
tanggal,O
27,O
Agustus,O
2014,O
dengan,O
judul,O
Edition,O
Hotel,O
and,O
residence,O
Target,O
Okupansi,O
90,O
Persen,O
yang,O
terdapat,O
foto,O
beserta,O
keterangan,O
foto,O
berisi,O
Direktur,O
PT,O
Marindo,O
Gemilang,O
marindo,O
maspion,O
group,O
SUGIARTO,O
ALIM,O
saat,O
menandatangani,O
MOU,O
dengan,O
pihak,O
Luxury,O
Hotels,O
International,O
Management,O
Company,O
BV,O
disaksikan,O
Wakil,O
Gubernur,O
Bali,O
KETUT,O
SUDIKERTA,O
dan,O
Presdir,O
Maspion,O
Group,O
ALIM,O
MARKUS,O
di,O
Guest,O
Hotel,O
Jalan,O
Ronggolawe,O
Surabaya,O
1,O
satu,O
lembar,O
kliping,O
koran,O
Harian,O
Radar,O
Surabaya,O
halaman,O
5,O
tanggal,O
27,O
Agustus,O
2014,O
dengan,O
judul,O
Maspion,O
Bangun,O
Hotel,O
Bintang,O
Lima,O
di,O
Bali,O
yang,O
terdapat,O
foto,O
beserta,O
keterangan,O
foto,O
berisi,O
MOU,O
Direktur,B-PER
Utama,I-PER
PT,O
Marindo,O
Gemilang,O
Sugiarto,O
kiri,O
baju,O
putih,O
berjabat,O
tangan,O
dengan,O
SVP,O
Luxury,O
Hotels,O
Kevin,O
Chan,O
dengan,O
disaksikan,O
Wagub,O
Bali,O
I,O
KETUT,O
SUDIKERTA,O
dan,O
CEO,O
Maspion,O
Group,O
ALIM,O
MARKUS,O
kanan,O
fotokopi,O
salinan,O
Akta,O
Perjanjian,O
Nomor,O
75,O
tanggal,O
30,O
April,O
2018,O
berikut,O
dengan,O
fotokopi,O
minuta,O
Akta,O
Perjanjian,O
Nomor,O
75,O
tanggal,O
30,O
April,O
2018,O
yang,O
dibuat,O
oleh,O
Notaris,O
EDDY,O
NYOMAN,O
WINARTA,O
SH,O
yang,O
beralamat,O
di,O
Komplek,O
Pertokoan,O
Segitiga,O
Mas,O
Kav,O
31,O
32,O
Jalan,O
Bay,O
Pass,O
Ngurah,O
Rai,O
Nomor,O
5,O
Kuta,O
BadungBali,O
Fotokopi,O
salinan,O
Akta,O
Kuasa,O
Nomor,O
76,O
tanggal,O
30,O
April,O
2018,O
berikut,O
dengan,O
fotokopi,O
minuta,O
Akta,O
Kuasa,O
Nomor,O
76,O
tanggal,O
30,O
April,O
2018,O
yang,O
dibuat,O
oleh,O
Notaris,O
EDDY,O
NYOMAN,O
WINARTA,O
SH,O
yang,O
beralamat,O
di,O
Komplek,O
Pertokoan,O
Segitiga,O
Mas,O
Kavling,O
3132,O
Jalan,O
Bay,O
Pass,O
Ngurah,O
Rai,O
Nomor,O
5,O
Kuta,O
BadungBali,O
1,O
satu,O
lembar,O
Cek,O
Bank,O
BCA,O
dari,O
PT,O
Pecatu,O
Bangun,O
Gemilang,O
Nomor,O
DA,O
512524,O
tanggal,O
4,O
Februari,O
2014,O
senilai,O
Rp15000000000,O
seratus,B-MONEY
lima,I-MONEY
puluh,I-MONEY
juta,I-MONEY
rupiah,I-MONEY
yang,O
dicairkan,O
oleh,O
MADE,O
ARTANEGARA,O
beserta,O
1,O
satu,O
lembar,O
fotokopi,O
KTP,O
atas,O
nama,O
I,O
MADE,O
ARTANEGARA,O
Nomor,O
NIK,O
5103030402840005,O
53,O
54,O
55,O
56,O
57,O
58,O
59,O
1,O
satu,O
lembar,O
Cek,O
Bank,O
BCA,O
dari,O
PT,O
Pecatu,O
Bangun,O
Gemilang,O
Nomor,O
DA,O
498645,O
tanggal,O
3,O
Januari,O
2014,O
senilai,O
Rp100000000000,O
satu,O
miliar,O
rupiah,O
beserta,O
1,O
satu,O
lembar,O
bukti,O
setoran,O
Bank,O
BCA,O
penyetor,O
atas,O
nama,O
LUH,O
PUTU,O
SUGIARTINI,O
tanggal,O
3,O
Januari,O
2014,O
senilai,O
Rp100000000000,O
satu,O
miliar,O
rupiah,O
1,O
satu,O
lembar,O
Cek,O
Bank,O
BCA,O
dari,O
PT,O
Pecatu,O
Bangun,O
Gemilang,O
Nomor,O
DA,O
812506,O
tanggal,O
16,O
Januari,O
2014,O
senilai,O
Rp40000000000,O
empat,B-MONEY
ratus,I-MONEY
juta,I-MONEY
rupiah,I-MONEY
yang,O
dicairkan,O
oleh,O
PUTU,O
ASTAWA,O
PUTRA,O
SMHK,O
beserta,O
1,O
satu,O
lembar,O
fotokopi,O
KTP,O
atas,O
nama,O
I,O
PUTU,O
ASTAWA,O
PUTRA,O
SMHK,O
Nomor,O
NIK,O
5171031707590019,O
1,O
satu,O
lembar,O
Cek,O
Bank,O
BCA,O
dari,O
PT,O
Pecatu,O
Bangun,O
Gemilang,O
Nomor,O
DA,O
512503,O
tanggal,O
21,O
Januari,O
2014,O
senilai,O
Rp20000000000,B-MONEY
dua,O
ratus,O
juta,O
rupiah,O
yang,O
dicairkan,O
oleh,O
I,O
KOMANG,O
SUDANA,O
beserta,O
1,O
satu,O
lembar,O
fotokopi,O
KTP,O
atas,O
nama,O
KOMANG,O
SUDANA,O
Nomor,O
NIK,O
5171021708710002,O
1,O
satu,O
lembar,O
Cek,O
Bank,O
BCA,O
dari,O
PT,O
Pecatu,O
Bangun,O
Gemilang,O
Nomor,O
DA,O
512516,O
tanggal,O
28,O
Januari,O
2014,O
senilai,O
Rp6000000000,O
enam,O
puluh,O
juta,O
rupiah,O
yang,O
dicairkan,O
oleh,O
NYOMAN,O
KEKEH,O
Nomor,O
NIK,O
5107012005770002,O
1,O
satu,O
lembar,O
Cek,O
Bank,O
BCA,O
dari,O
PT,O
Pecatu,O
Bangun,O
Gemilang,O
Nomor,O
DA,O
812501,O
tanggal,O
13,O
Januari,O
2014,O
senilai,O
Rp10000000000,O
seratus,O
seratus,O
juta,O
rupiah,O
yang,O
dicairkan,O
oleh,O
I,O
WAYAN,O
WAKIL,O
1,O
satu,O
lembar,O
Cek,O
Bank,O
BCA,O
dari,O
PT,O
Pecatu,O
Bangun,O
Gemilang,O
Nomor,O
DA,O
512505,O
tanggal,O
15,O
Januari,O
2014,O
senilai,O
Rp4500000000,B-MONEY
empat,B-MONEY
puluh,I-MONEY
lima,I-MONEY
juta,I-MONEY
rupiah,I-MONEY
yang,O
dikliring,O
tanggal,O
17,O
Januari,O
2014,O
di,O
PT,O
BPD,O
Bali,O
1,O
satu,O
lembar,O
Cek,O
Bank,O
BCA,O
dari,O
PT,O
Pecatu,O
Bangun,O
Gemilang,O
Nomor,O
DA,O
512508,O
tanggal,O
17,O
Januari,O
2014,O
senilai,O
Rp8329600000,O
60,O
61,O
62,O
63,O
64,O
65,O
66,O
67,O
delapan,O
puluh,O
tiga,O
juta,O
dua,O
ratus,O
sembilan,O
puluh,O
enam,O
ribu,O
rupiah,O
yang,O
dikliring,O
tanggal,O
21,O
Januari,O
2014,O
di,O
Bank,O
Mayapada,O
1,O
satu,O
lembar,O
Cek,O
Bank,O
BCA,O
dari,O
PT,O
Pecatu,O
Bangun,O
Gemilang,O
Nomor,O
DA,O
512509,O
tanggal,O
18,O
Januari,O
2014,O
senilai,O
Rp5000000000,O
lima,O
puluh,O
juta,O
rupiah,O
dicairkan,O
oleh,O
GST,O
AYU,O
KOMANG,O
TRI,O
SUSANTI,O
1,O
satu,O
lembar,O
Cek,O
Bank,O
BCA,O
dari,O
PT,O
Pecatu,O
Bangun,O
Gemilang,O
Nomor,O
DA,O
812510,O
tanggal,O
20,O
Januari,O
2014,O
senilai,O
Rp15000000000,O
seratus,O
lima,O
puluh,O
juta,O
rupiah,O
dikliring,O
tanggal,O
23,O
Januari,O
2014,O
di,O
BPD,O
Denpasar,O
1,O
satu,O
lembar,O
Cek,O
Bank,O
BCA,O
dari,O
PT,O
Pecatu,O
Bangun,O
Gemilang,O
Nomor,O
DA,O
512517,O
tanggal,O
27,O
Januari,O
2014,O
senilai,O
Rp1000000000,O
sepuluh,O
juta,O
rupiah,O
dicairkan,O
oleh,O
I,O
GST,O
NGURAH,O
SAKAWANA,O
1,O
satu,O
lembar,O
Cek,O
Bank,O
BCA,O
dari,O
PT,O
Pecatu,O
Bangun,O
Gemilang,O
Nomor,O
DA,O
512519,O
tanggal,O
3,O
Februari,O
2014,O
senilai,O
Rp7500000000,B-MONEY
tujuh,B-MONEY
puluh,I-MONEY
lima,I-MONEY
juta,I-MONEY
rupiah,I-MONEY
dipindahbukukan,O
ke,O
Nomor,O
Rekening,O
BCA,O
Nomor,O
7725144750,O
1,O
satu,O
lembar,O
Cek,O
Bank,O
BCA,O
dari,O
PT,O
Pecatu,O
Bangun,O
Gemilang,O
Nomor,O
DA,O
512520,O
tanggal,O
3,O
Februari,O
2014,O
senilai,O
Rp140000000000,O
satu,O
miliar,O
empat,O
ratus,O
juta,O
rupiah,O
dikliring,O
tanggal,O
5,O
Februari,O
2014,O
di,O
BII,O
Cabang,O
Denpasar,O
1,O
satu,O
lembar,O
Cek,O
Bank,O
BCA,O
dari,O
PT,O
Pecatu,O
Bangun,O
Gemilang,O
Nomor,O
DA,O
498649,O
tanggal,O
8,O
Januari,O
2014,O
senilai,O
Rp10000000000,O
seratus,O
juta,O
rupiah,O
dikliring,O
tanggal,O
9,O
Januari,O
2014,O
di,O
BPD,O
Cabang,O
Denpasar,O
1,O
satu,O
lembar,O
BG,O
Bank,O
BCA,O
dari,O
PT,O
Pecatu,O
Bangun,O
Gemilang,O
Nomor,O
BX,O
928502,O
tanggal,O
8,O
Januari,O
2014,O
senilai,O
Rp6000000000,O
enam,O
puluh,O
juta,O
rupiah,O
dipindahbukukan,O
ke,O
rekening,O
BCA,O
Nomor,O
4350472792,O
atas,O
nama,O
I,O
MADE,O
SUWARNA,O
SE,O
pada,O
tanggal,O
9,O
Januari,O
2014,O
1,O
satu,O
lembar,O
BG,O
Bank,O
BCA,O
dari,O
PT,O
Pecatu,O
Bangun,O
Gemilang,O
Nomor,O
BX,O
928503,O
tanggal,O
10,O
Januari,O
2014,O
senilai,O
68,O
69,O
70,O
71,O
72,O
73,O
Rp100000000000,O
satu,O
miliar,O
rupiah,O
dipindahbukukan,O
ke,O
rekening,O
BCA,O
Nomor,O
1461874342,O
atas,O
nama,O
I,O
WAYAN,O
TANA,O
pada,O
tanggal,O
10,O
Januari,O
2014,O
dan,O
1,O
satu,O
lembar,O
Bukti,O
Setoran,O
Bank,O
BCA,O
penyetor,O
atas,O
nama,O
I,O
WAYAN,O
TANA,O
tanggal,O
13,O
Januari,O
2014,O
1,O
satu,O
lembar,O
BG,O
Bank,O
BCA,O
dari,O
PT,O
Pecatu,O
Bangun,O
Gemilang,O
Nomor,O
BX,O
928520,O
tanggal,O
4,O
Februari,O
2014,O
senilai,O
Rp10000000000,O
seratus,O
juta,O
rupiah,O
dipindahbukukan,O
ke,O
rekening,O
BCA,O
Nomor,O
6115088886,O
atas,O
nama,O
I,O
GST,O
BAGUS,O
TRISNA,O
BRATA,O
1,O
satu,O
unit,O
mobil,O
merek,O
Daihatsu,O
tipe,O
FE5S1RYGMDFJ,O
4x2,O
MT,O
Nomor,O
Rangka,O
MHKY1BA2JEK060907,O
Nomor,O
Mesin,O
MD,O
74681,O
tahun,O
pembuatan,O
2014,O
Nomor,O
Polisi,O
DK,O
1312,O
AU,O
1,O
satu,O
buah,O
BPKB,O
Nomor,O
L01029175,O
unit,O
mobil,O
merek,O
DAIHATSU,O
tipe,O
FE51RYGMDFJ,O
4x2,O
MT,O
Nomor,O
Rangka,O
MHKY1BA2JEKO060907,O
Nomor,O
Mesin,O
MD,O
74681,O
tahun,O
pembuatan,O
2014,O
Nomor,O
Polisi,O
DK,O
1312,O
U,O
atas,O
nama,O
I,O
MADE,O
YUDIANTARA,O
Pekerjaan,O
Pegawai,O
Negeri,O
Sipil,O
PNS,O
Alamat,O
Banjar,O
Tengah,O
Kelod,O
Gulingan,O
Mengwi,O
Badung,O
1,O
satu,O
buah,O
Surat,O
Tanda,O
Nomor,O
Kendaraan,O
Bermotor,O
merek,O
DAIHATSU,O
tipe,O
FE51RYGMDFJ,O
4x2,O
MT,O
Nomor,O
Rangka,O
MHKY1BA2JEKO60907,O
Nomor,O
Mesin,O
MD,O
74681,O
tahun,O
pembuatan,O
2014,O
Nomor,O
Polisi,O
DK,O
1312,O
U,O
atas,O
nama,O
I,O
MADE,O
YUDIANTARA,O
Pekerjaan,O
Pegawai,O
Negeri,O
Sipil,O
PNS,O
Alamat,O
Banjar,O
Tengah,O
Kelod,O
Gulingan,O
Mengwi,O
Badung,O
1,O
satu,O
buah,O
fotokopi,O
Minuta,O
Akta,O
Pendirian,O
Perseroan,O
Terbatas,O
PT,O
Pecatu,O
Bangun,O
Gemilang,O
Nomor,O
39,O
tanggal,O
21,O
Desember,O
2012,O
yang,O
dibuat,O
di,O
Notaris,O
KETUT,O
NELI,O
ASIH,O
SH,O
Notaris,O
di,O
Kabupaten,O
Badung,O
yang,O
beralamat,O
Jalan,O
Nakula,O
Nomor,O
8,O
Legian,O
KajaKuta,O
Badung,O
1,O
satu,O
buah,O
fotokopi,O
minuta,O
Akta,O
Pernyataan,O
Keputusan,O
Rapat,O
Para,O
Pemegang,O
Saham,O
Luar,O
Biasa,O
PT,O
Pecatu,O
Bangun,O
Gemilang,O
berkedudukan,O
di,O
Kabupaten,O
Badung,O
Nomor,O
13,O
tanggal,O
9,O
Desember,O
74,O
75,O
76,O
77,O
78,O
2013,O
yang,O
dibuat,O
di,O
Notaris,O
KETUT,O
NELI,O
ASIH,O
SH,O
Notaris,O
di,O
Kabupaten,O
Badung,O
yang,O
beralamat,O
Jalan,O
Nakula,O
Nomor,O
8,O
Legian,O
KajaKuta,O
Badung,O
1,O
satu,O
buah,O
fotokopi,O
minuta,O
Akta,O
Pernyataan,O
Keputusan,O
Rapat,O
Para,O
Pemegang,O
Saham,O
di,O
Luar,O
Rapat,O
Umum,O
Para,O
Pemegang,O
Saham,O
PT,O
Pecatu,O
Bangun,O
Gemilang,O
Nomor,O
17,O
tanggal,O
22,O
Mei,O
2015,O
yang,O
dibuat,O
di,O
Notaris,O
KETUT,O
NELI,O
ASIH,O
SH,O
Notaris,O
di,O
Kabupaten,O
Badung,O
yang,O
beralamat,O
Jalan,O
Nakula,O
Nomor,O
8,O
Legian,O
KajaKuta,O
Badung,O
1,O
satu,O
buah,O
fotokopi,O
minuta,O
Akta,O
Pernyataan,O
Keputusan,O
Para,O
Pemegang,O
Saham,O
di,O
Luar,O
Rapat,O
Umum,O
Para,O
Pemegang,O
PT,O
Pecatu,O
Bangun,O
Gemilang,O
berkedudukan,O
di,O
Kabupaten,O
Badung,O
Nomor,O
19,O
tanggal,O
26,O
Mei,O
2015,O
yang,O
dibuat,O
di,O
Notaris,O
KETUT,O
NELI,O
ASIH,O
SH,O
Notaris,O
di,O
Kabupaten,O
Badung,O
yang,O
beralamat,O
Jalan,O
Nakula,O
Nomor,O
8,O
Legian,O
KajaKuta,O
Badung,O
1,O
satu,O
buah,O
fotokopi,O
minuta,O
Akta,O
Berita,O
Acara,O
Rapat,O
Umum,O
Pemegang,O
Saham,O
Luar,O
Biasa,O
PT,O
Pecatu,O
Bangun,O
Gemilang,O
yang,O
berkedudukan,O
di,O
Kabupaten,O
Badung,O
Nomor,O
21,O
tanggal,O
26,O
Mei,O
2015,O
yang,O
dibuat,O
di,O
Notaris,O
KETUT,O
NELI,O
ASIH,O
SH,O
Notaris,O
di,O
Kabupaten,O
Badung,O
yang,O
beralamat,O
Jalan,O
Nakula,O
Nomor,O
8,O
Legian,O
KajaKuta,O
Badung,O
1,O
satu,O
buah,O
fotokopi,O
minuta,O
Akta,O
Berita,O
Acara,O
Rapat,O
Umum,O
Para,O
Pemegang,O
Saham,O
Luar,O
Biasa,O
PT,O
Pecatu,O
Bangun,O
Gemilang,O
Nomor,O
23,O
tanggal,O
27,O
Oktober,O
2015,O
yang,O
dibuat,O
di,O
Notaris,O
KETUT,O
NELI,O
ASIH,O
SH,O
Notaris,O
di,O
Kabupaten,O
Badung,O
yang,O
beralamat,O
Jalan,O
Nakula,O
Nomor,O
8,O
Legian,O
KajaKuta,O
Badung,O
1,O
satu,O
buah,O
salinan,O
Akta,O
Nomor,O
18,O
tanggal,O
13,O
Mei,O
2013,O
tentang,O
PerjanjianIkatan,O
Jual,O
Beli,O
berikut,O
1,O
satu,O
buah,O
fotokopi,O
minuta,O
Akta,O
Perjanjianlkatan,O
Jual,O
Beli,O
Nomor,O
18,O
tanggal,O
13,O
Mei,O
2013,O
yang,O
dibuat,O
di,O
Notaris,O
TRISKA,O
DAMAYANTI,O
SH,O
Notaris,O
di,O
Kabupaten,O
Badung,O
yang,O
beralamat,O
Jalan,O
Raya,O
I,O
GUSTI,O
NGURAH,O
RAI,O
Blok,O
29,O
D,O
Nomor,O
1A,O
Kuta,O
Badung,O
79,O
1,O
satu,O
buah,O
Surat,O
Pernyataan,O
dan,O
Kuasa,O
atas,O
nama,O
IDA,O
BAGUS,O
HERRY,O
TRISNA,O
YUDA,O
tanggal,O
6,O
Juni,O
2014,O
80,O
Sebidang,O
tanah,O
seluas,O
10100,O
m,O
yang,O
berlokasi,O
di,O
Desa,O
Batuagung,O
Kecamatan,O
Jembrana,O
Kabupaten,O
Jembrana,O
Provinsi,O
Bali,O
beserta,O
Sertifikat,O
Hak,O
Milik,O
SHM,O
nomor,O
1443,O
atas,O
nama,O
Pura,O
Luhur,O
Jurit,O
Uluwatu,O
yang,O
berkedudukan,O
di,O
Puri,O
Jambe,O
Banjar,O
Celagi,O
Gendong,O
Kelurahan,O
Pemecutan,O
Kecamatan,O
Denpasar,O
Barat,O
Kota,O
Madya,O
Daerah,O
Tingkat,O
II,O
Denpasar,O
81,O
Sebidang,O
tanah,O
seluas,O
15000,O
m,O
yang,O
berlokasi,O
di,O
Desa,O
Batuagung,O
Kecamatan,O
Jembrana,O
Kabupaten,O
Jembrana,O
Provinsi,O
Bali,O
beserta,O
Sertifikat,O
Hak,O
Milik,O
SHM,O
Nomor,O
3231,O
atas,O
nama,O
Pura,O
Luhur,O
Jurit,O
Uluwatu,O
yang,O
berkedudukan,O
di,O
Puri,O
Jambe,O
Banjar,O
Celagi,O
Gendong,O
Kelurahan,O
Pemecutan,O
Kecamatan,O
Denpasar,O
Barat,O
Kota,O
Madya,O
Daerah,O
Tingkat,O
II,O
Denpasar,O
82,O
Sebidang,O
tanah,O
seluas,O
13550,O
m,O
yang,O
berlokasi,O
di,O
Desa,O
Pohsanten,O
Kecamatan,O
Mendoyo,O
Kabupaten,O
Jembrana,O
Provinsi,O
Bali,O
beserta,O
Sertifikat,O
Hak,O
Milik,O
SHM,O
Nomor,O
2977,O
atas,O
nama,O
ANAK,B-PER
AGUNG,I-PER
NGURAH,I-PER
AGUNG,I-PER
Digunakan,O
untuk,O
perkara,O
lain,O
atas,O
nama,O
Anak,O
Agung,O
Ngurah,O
Agung,O
83,O
Dari,O
Saksi,O
I,O
KOMANG,O
SUDANA,O
berupa,O
uang,O
sejumlah,O
Rp20000000000,O
dua,O
ratus,O
juta,O
rupiah,O
terdiri,O
dari,O
uang,O
pecahan,O
Rp10000000,O
sebanyak,O
1000,O
seribu,O
lembar,O
dan,O
pecahan,O
Rp5000000,O
sebanyak,O
2000,O
dua,O
ribu,O
lembar,O
84,O
Dari,O
Saksi,O
Il,O
WAYAN,O
TANA,O
berupa,O
uang,O
sejumlah,O
Rp50000000000,O
lima,O
ratus,O
juta,O
rupiah,O
85,O
Dari,O
Saksi,O
HERRY,O
BUDIMAN,O
berupa,O
uang,O
sejumlah,O
Rp13022500000,O
seratus,O
tiga,O
puluh,O
juta,O
dua,O
ratus,O
dua,O
puluh,O
lima,O
ribu,O
rupiah,O
86,O
Dari,O
Saksi,O
I,O
WAYAN,O
TANA,O
berupa,O
uang,O
sejumlah,O
Rp50000000000,O
lima,O
ratus,O
juta,O
rupiah,O
87,O
Sebidang,O
tanah,O
seluas,O
3300,O
m,O
yang,O
berlokasi,O
di,O
Kelurahan,O
Jimbaran,O
Kecamatan,O
Kuta,O
Selatan,O
Kabupaten,O
Badung,O
dan,O
Sertifikat,O
Hak,O
Milik,O
SHM,O
Nomor,O
16249,O
atas,O
nama,O
HERRY,O
BUDIMAN,O
88,O
Sebidang,O
tanah,O
seluas,O
270,O
m,O
beserta,O
bangunan,O
di,O
atasnya,O
yang,O
berlokasi,O
di,O
Kelurahan,O
Sanur,O
Kauh,O
Kecamatan,O
Denpasar,O
Selatan,O
Kota,O
Denpasar,O
dan,O
Sertifikat,O
Hak,O
Milik,O
SHM,O
Nomor,O
2332,O
atas,O
nama,O
PUTU,O
AYU,O
WINDA,O
WIDIASARI,O
Yang,O
merupakan,O
hasil,O
dari,O
kejahatan,O
dikembalikan,O
kepada,O
Saksi,O
Alim,O
Markus,O
Membebankan,O
kepada,O
Terdakwa,O
untuk,O
membayar,O
biaya,O
perkara,O
sebesar,O
Rp200000,O
dua,O
ribu,O
rupiah,O
Membaca,O
Putusan,O
Pengadilan,O
Negeri,O
Denpasar,O
Nomor,O
1006PidB2019PNDPS,O
tanggal,O
20,O
Desember,O
2019,O
yang,O
amar,O
lengkapnya,O
sebagai,O
berikut,O
1,O
Menyatakan,O
Terdakwa,O
Drs,O
I,O
